b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,30.0,15.0,1193.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.2,2.0,1.19808
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,15.0,30.0,1280.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.2,0.5,1.19808
180.0,120.0,0.0,3.0,0.0,324.4,50.77027166,540.0,21.63,21.63,1147.0,0.0,60.0,19836.0,1728.0,79.46065002466109,3.388818203368359,0.33333333333333337,0.5566228066757214,4.611643729030287,15.575461469889103,0.18551399435643873,0.18025,1.0,1.0796975
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,30.0,30.0,778.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.2,1.0,1.19808
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,21.21,21.21,767.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.1414,1.0,0.84704256
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,42.43,42.43,689.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.28286666666666666,1.0,1.69448448
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,21.21,21.21,1280.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.1414,1.0,0.84704256
150.0,150.0,0.0,3.0,0.0,324.4,50.77027166,450.0,42.43,42.43,1193.0,0.0,50.0,20736.0,1728.0,81.24330003087691,3.317407648474216,0.33333333333333337,0.5324638306915321,4.415408371135561,10.38398767333629,0.1277193098115037,0.28286666666666666,1.0,1.69448448
180.0,120.0,0.0,3.0,0.0,324.4,50.77027166,540.0,0.0,0.0,957.0,0.0,60.0,19836.0,1728.0,79.46065002466109,3.388818203368359,0.33333333333333337,0.5566228066757214,4.611643729030287,15.575461469889103,0.18551399435643873,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,19.65865805,340.0,0.0,0.0,610.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,3.7235097888877777,34.90722207476289,15.677807391170235,0.185589603116894,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,22.92994372,340.0,0.0,0.0,635.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,3.1922976601868656,34.90722207476289,15.677807391170235,0.1875299704552643,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,22.34065049,340.0,0.0,0.0,630.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,3.2765028806272913,34.90722207476289,15.677807391170235,0.18717870786535604,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,30.70364694,340.0,0.0,0.0,644.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,2.3840557386754697,34.90722207476289,15.677807391170235,0.19218685699192412,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,32.87843136,340.0,0.0,0.0,620.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,2.2263594295020686,34.90722207476289,15.677807391170235,0.19348739565839163,0.0,0.0,0.0
89.32,89.32,44.66,2.74,0.0,360.0,30.85726596,340.0,0.0,0.0,650.0,0.5,32.598540145985396,5520.678044493253,1122.5256880630163,41.919999999999995,4.064752081594612,1.0,2.3721870168426458,34.90722207476289,15.677807391170235,0.19227883752482808,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,19.65865805,340.0,0.0,0.0,754.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,3.080579621347473,29.10361357082337,12.388633904899528,0.14718697533173206,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,22.92994372,340.0,0.0,0.0,730.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,2.641090711402254,29.10361357082337,12.388633904899528,0.1489391183759549,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,22.34065049,340.0,0.0,0.0,745.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,2.710756403399087,29.10361357082337,12.388633904899528,0.14862251149796082,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,19.65865805,340.0,0.0,0.0,822.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,3.080579621347473,29.10361357082337,12.388633904899528,0.14718697533173206,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,22.92994372,340.0,0.0,0.0,788.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,2.641090711402254,29.10361357082337,12.388633904899528,0.1489391183759549,0.0,0.0,0.0
112.56,112.56,56.28,2.89,0.0,360.0,22.34065049,340.0,0.0,0.0,801.0,0.5,38.94809688581315,8955.085040475742,1506.4458323375334,53.39,4.316227579295166,1.0,2.710756403399087,29.10361357082337,12.388633904899528,0.14862251149796082,0.0,0.0,0.0
100.0,100.0,50.0,1.9,0.0,404.0,111.6939169,300.0,0.0,0.0,1125.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4434526969887512,24.049659910346353,12.231201173279798,0.19877367773212584,0.0,0.0,0.0
100.0,100.0,50.0,1.9,0.0,404.0,111.6939169,300.0,0.0,0.0,1085.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4434526969887512,24.049659910346353,12.231201173279798,0.19877367773212584,0.0,0.0,0.0
100.0,100.0,50.0,1.9,0.0,404.0,111.6939169,300.0,0.0,0.0,1100.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4434526969887512,24.049659910346353,12.231201173279798,0.19877367773212584,0.0,0.0,0.0
100.0,100.0,50.0,1.9,0.0,404.0,111.6939169,300.0,0.0,0.0,1170.0,0.5,52.631578947368425,7268.420179271881,891.1185452973983,48.1,2.8633382219991574,1.0,0.4434526969887512,24.049659910346353,12.231201173279798,0.19877367773212584,0.0,0.0,0.0
114.3,114.3,57.15,3.35,0.0,287.33,31.24823785,342.9,0.0,0.0,737.0,0.5,34.11940298507462,9093.151440256439,1760.894988532112,53.8,4.978825127602406,1.0,1.7806332331765307,26.59044282368028,12.34201052548082,0.14089078688892331,0.0,0.0,0.0
114.3,114.3,57.15,3.35,0.0,287.33,56.09393155,342.9,0.0,0.0,952.0,0.5,34.11940298507462,9093.151440256439,1760.894988532112,53.8,4.978825127602406,1.0,0.9919370822549296,26.59044282368028,12.34201052548082,0.1541432928403341,0.0,0.0,0.0
114.3,114.3,57.15,3.35,0.0,287.33,84.85760003,342.9,0.0,0.0,1136.2,0.5,34.11940298507462,9093.151440256439,1760.894988532112,53.8,4.978825127602406,1.0,0.6557061568350219,26.59044282368028,12.34201052548082,0.16766972406154934,0.0,0.0,0.0
114.3,114.3,57.15,3.35,0.0,287.33,100.8161802,342.9,0.0,0.0,1453.1,0.5,34.11940298507462,9093.151440256439,1760.894988532112,53.8,4.978825127602406,1.0,0.5519119121904079,26.59044282368028,12.34201052548082,0.17447504129689012,0.0,0.0,0.0
360.0,360.0,180.0,6.0,0.0,498.0,31.5,1080.0,0.0,0.0,6888.0,0.5,60.0,95114.85918008458,10175.25720377528,174.0,9.070710280002203,1.0,1.6912811774923653,25.96099838759251,12.204714018666815,0.1701056615957927,0.0,0.0,0.0
300.0,300.0,150.0,12.0,0.0,479.0,31.5,1080.0,0.0,0.0,9823.0,0.5,25.0,59828.49049496402,16214.655789193675,138.0,17.58047833442211,1.0,4.121209078674402,61.02209508832023,14.935725920104522,0.20278410401630662,0.0,0.0,0.0
219.0,219.0,109.5,6.3,0.0,300.0,155.7633874,600.0,0.0,0.0,6915.0,0.5,34.761904761904766,33458.715742968154,6351.554428263142,103.19999999999999,9.369989638227267,1.0,0.36561720828617633,27.238341971590895,11.266152712901958,0.1796468822676461,0.0,0.0,0.0
219.0,219.0,109.5,6.3,0.0,300.0,167.6128721,600.0,0.0,0.0,7407.0,0.5,34.761904761904766,33458.715742968154,6351.554428263142,103.19999999999999,9.369989638227267,1.0,0.3397696975230471,27.238341971590895,11.266152712901958,0.18325405531013403,0.0,0.0,0.0
219.0,219.0,109.5,6.3,0.0,300.0,142.1938163,600.0,0.0,0.0,6685.0,0.5,34.761904761904766,33458.715742968154,6351.554428263142,103.19999999999999,9.369989638227267,1.0,0.40050809758304634,27.238341971590895,11.266152712901958,0.17535153836623837,0.0,0.0,0.0
219.0,219.0,109.5,6.3,0.0,300.0,166.7528289,600.0,0.0,0.0,7569.0,0.5,34.761904761904766,33458.715742968154,6351.554428263142,103.19999999999999,9.369989638227267,1.0,0.341522091289608,27.238341971590895,11.266152712901958,0.18299649893892342,0.0,0.0,0.0
219.0,219.0,109.5,5.0,0.0,377.0,51.60259461,600.0,0.0,0.0,3118.0,0.5,43.8,34306.977175363936,5098.495860658922,104.5,7.496212601653937,1.0,1.0857489771402125,27.043752639459655,11.208728351951354,0.15155840026812295,0.0,0.0,0.0
219.0,219.0,109.5,5.0,0.0,377.0,176.7866667,600.0,0.0,0.0,7837.0,0.5,43.8,34306.977175363936,5098.495860658922,104.5,7.496212601653937,1.0,0.31692132309200066,27.043752639459655,11.208728351951354,0.1973806272791831,0.0,0.0,0.0
219.0,219.0,109.5,5.0,0.0,377.0,184.4314956,600.0,0.0,0.0,8664.0,0.5,43.8,34306.977175363936,5098.495860658922,104.5,7.496212601653937,1.0,0.3037846878230734,27.043752639459655,11.208728351951354,0.19959500726854784,0.0,0.0,0.0
219.0,219.0,109.5,10.0,0.0,381.0,51.60259461,600.0,0.0,0.0,5241.0,0.5,21.9,31102.55266870235,9754.071353997333,99.5,14.539762111815477,1.0,2.315492245976359,55.6748679859467,11.413249476381107,0.14716898164570916,0.0,0.0,0.0
219.0,219.0,109.5,10.0,0.0,381.0,176.7866667,600.0,0.0,0.0,9085.0,0.5,21.9,31102.55266870235,9754.071353997333,99.5,14.539762111815477,1.0,0.6758734124133835,55.6748679859467,11.413249476381107,0.18074542091383075,0.0,0.0,0.0
219.0,219.0,109.5,10.0,0.0,381.0,184.4314956,600.0,0.0,0.0,9187.0,0.5,21.9,31102.55266870235,9754.071353997333,99.5,14.539762111815477,1.0,0.6478579339336902,55.6748679859467,11.413249476381107,0.18251561718833495,0.0,0.0,0.0
111.64,111.64,55.82,1.9,0.0,261.3,40.02936265,400.0,0.0,0.0,666.6,0.5,58.75789473684211,9133.760923533806,998.5670821706065,53.92000000000001,2.8710219512961856,1.0,0.713655044703031,13.913168321099652,14.58109053536241,0.17770563551719037,0.0,0.0,0.0
111.64,111.64,55.82,1.9,0.0,261.3,48.32344804,400.0,0.0,0.0,701.9,0.5,58.75789473684211,9133.760923533806,998.5670821706065,53.92000000000001,2.8710219512961856,1.0,0.5911655262632123,13.913168321099652,14.58109053536241,0.1848127937787988,0.0,0.0,0.0
113.64,113.64,56.82,3.64,0.0,259.6,48.32344804,400.0,0.0,0.0,1011.0,0.5,31.21978021978022,8884.777139366199,1892.307901502647,53.18,5.390066695813104,1.0,1.1441739010764498,26.311796055529936,14.513202227951945,0.170148318884527,0.0,0.0,0.0
167.0,167.0,83.5,3.1,0.0,300.0,60.0,350.0,0.0,0.0,1873.0,0.5,53.87096774193548,20307.757567629,2430.0681886375614,80.4,4.674524556673674,1.0,0.5983103207099394,17.442255808483857,8.541312659424372,0.11519985343914627,0.0,0.0,0.0
114.0,114.0,57.0,3.6,0.0,300.0,60.0,250.0,0.0,0.0,1095.0,0.5,31.666666666666664,8958.43994727051,1879.0854157572728,53.4,5.334074137755152,1.0,1.048779378339082,29.966708639073893,9.038792572753946,0.11451490653296004,0.0,0.0,0.0
114.0,114.0,57.0,5.6,0.0,300.0,60.0,250.0,0.0,0.0,1365.0,0.5,20.357142857142858,8299.96212707809,2823.807595564852,51.4,8.104671029669355,1.0,1.7010966750994936,47.303527410521525,9.157382429927571,0.11044484970338965,0.0,0.0,0.0
167.0,167.0,83.5,3.1,0.0,300.0,44.0,350.0,0.0,0.0,1710.0,0.5,53.87096774193548,20307.757567629,2430.0681886375614,80.4,4.674524556673674,1.0,0.8158777100590083,17.442255808483857,8.541312659424372,0.10825630533825456,0.0,0.0,0.0
114.0,114.0,57.0,3.6,0.0,300.0,44.0,250.0,0.0,0.0,1042.0,0.5,31.666666666666664,8958.43994727051,1879.0854157572728,53.4,5.334074137755152,1.0,1.4301536977351117,29.966708639073893,9.038792572753946,0.10887372761897736,0.0,0.0,0.0
114.0,114.0,57.0,5.6,0.0,300.0,44.0,250.0,0.0,0.0,1314.0,0.5,20.357142857142858,8299.96212707809,2823.807595564852,51.4,8.104671029669355,1.0,2.319677284226582,47.303527410521525,9.157382429927571,0.10616712293112732,0.0,0.0,0.0
168.0,168.0,84.0,5.0,0.0,365.0,29.1,330.0,0.0,0.0,2019.0,0.5,33.6,19606.6797510539,3859.6019873243185,79.0,7.426555347878676,1.0,2.469098078797601,34.31256584779388,8.084116571655318,0.09921336942367365,0.0,0.0,0.0
168.0,168.0,84.0,8.0,0.0,365.0,34.1,330.0,0.0,0.0,3089.0,0.5,21.0,18145.839167134647,5962.761403405065,76.0,11.601403548453305,1.0,3.5172955278365046,55.7172670419139,8.19400883531451,0.09992309946191283,0.0,0.0,0.0
139.0,139.0,69.5,10.0,0.0,365.0,47.0,330.0,0.0,0.0,3014.0,0.5,13.9,11122.023391871266,5867.345476869167,59.5,14.038317025501769,1.0,4.096876413008874,86.11740696316211,10.048194034849368,0.12318427809350296,0.0,0.0,0.0
168.0,168.0,84.0,5.0,0.0,365.0,85.4,330.0,0.0,0.0,2926.0,0.5,33.6,19606.6797510539,3859.6019873243185,79.0,7.426555347878676,1.0,0.8413437247425081,34.31256584779388,8.084116571655318,0.11548995650035544,0.0,0.0,0.0
168.0,168.0,84.0,8.0,0.0,365.0,75.2,330.0,0.0,0.0,3408.0,0.5,21.0,18145.839167134647,5962.761403405065,76.0,11.601403548453305,1.0,1.5949438497237343,55.7172670419139,8.19400883531451,0.10883965587134362,0.0,0.0,0.0
114.0,114.0,57.0,5.0,0.0,365.0,114.3,248.0,0.0,0.0,1876.0,0.5,22.8,8494.8665353068,2547.8320037935628,52.0,7.2874364021834594,1.0,0.9577691907364357,51.15219782301852,9.050959820093258,0.130269173572893,0.0,0.0,0.0
114.3,114.3,57.15,5.9,0.0,355.0,53.70492254,300.0,0.0,0.0,1735.77,0.5,19.3728813559322,8251.58945419444,2968.003002470112,51.24999999999999,8.510414974374221,1.0,2.3776119907976976,58.95019152981168,10.978231522125864,0.1375201331898425,0.0,0.0,0.0
558.1,558.1,279.05,16.53,0.0,546.0,25.41581223,997.5,0.0,0.0,29050.0,0.5,33.76285541439806,216508.3567659214,42400.23792882158,262.52,24.556932736311694,1.0,4.207094615379833,51.07452869886556,7.354906290209263,0.10428159877937787,0.0,0.0,0.0
557.65,557.65,278.825,16.52,0.0,546.0,25.41581223,994.9,0.0,0.0,28830.0,0.5,33.756053268765136,216153.86769757108,42339.93346083601,262.305,24.541879756339654,1.0,4.208000761069262,51.08505879400488,7.341691559469212,0.10409434074104565,0.0,0.0,0.0
559.4,559.4,279.7,16.54,0.0,546.0,25.41581223,994.85,0.0,0.0,29590.0,0.5,33.82103990326481,217565.29911865038,42528.888699674935,263.15999999999997,24.573472716534354,1.0,4.199359503501398,50.98463331519896,7.318010942365063,0.10375756338001646,0.0,0.0,0.0
215.4,215.4,107.7,2.5,0.0,590.4,43.4706847,657.0,0.0,0.0,3357.0,0.5,86.16,34768.13156098439,2560.8873101268327,105.2,3.8054849455566853,1.0,1.000366140811558,21.35701817354246,12.348446087515828,0.188017547563226,0.0,0.0,0.0
216.6,216.6,108.3,2.5,0.0,590.4,43.4706847,657.0,0.0,0.0,3483.0,0.5,86.64,35165.85719092885,2575.4625321660633,105.8,3.8058172976434577,1.0,0.9946811690673059,21.23775550594232,12.279256087242997,0.18697208553216102,0.0,0.0,0.0
425.8,425.8,212.9,5.2,0.0,259.8,43.4706847,1278.0,0.0,0.0,10523.0,0.5,81.88461538461539,135526.07654507965,10517.75987548069,207.70000000000002,7.9088981208166445,1.0,0.4638131437393336,9.89278638318808,12.15839382816348,0.15621727152516082,0.0,0.0,0.0
427.1,427.1,213.55,5.1,0.0,259.8,43.4706847,1278.0,0.0,0.0,10784.0,0.5,83.74509803921569,136506.6068821732,10352.224290944052,208.45000000000002,7.75966175404713,1.0,0.4532341936591991,9.671192725840463,12.118163152644453,0.15608036110864487,0.0,0.0,0.0
628.5,628.5,314.25,6.9,0.0,276.0,43.4706847,1890.0,0.0,0.0,21207.0,0.5,91.08695652173913,296767.47911454097,20647.463445047215,307.35,10.512099406608968,1.0,0.4417362088810062,9.439855006422889,12.166901008836886,0.15956620784097977,0.0,0.0,0.0
628.0,628.0,314.0,7.1,0.0,276.0,43.4706847,1890.0,0.0,0.0,21582.0,0.5,88.45070422535211,295899.1036351805,21216.1143618413,306.9,10.811990563434676,1.0,0.45523411403286523,9.723393273079084,12.18052785437323,0.15927735663085985,0.0,0.0,0.0
817.4,817.4,408.7,9.0,0.0,278.8,43.4706847,2460.0,0.0,0.0,36933.0,0.5,90.82222222222222,501901.12508084415,35023.8284895421,399.7,13.710837860144636,1.0,0.44755018085857207,9.563626708552226,12.176926513560733,0.15989990604277501,0.0,0.0,0.0
820.8,820.8,410.4,9.3,0.0,278.8,43.4706847,2460.0,0.0,0.0,37221.0,0.5,88.25806451612902,505423.22743663663,36320.19732299052,401.09999999999997,14.161710101056542,1.0,0.46088151660915605,9.84364192514227,12.130320806789069,0.15883800943947365,0.0,0.0,0.0
219.4,219.4,109.7,4.3,0.0,352.1,51.22308888,657.0,0.0,0.0,4234.0,0.5,51.02325581395349,34900.45544355359,4419.726706915191,105.4,6.47494225715441,1.0,0.8704915953047383,21.630238792638213,12.21560368302887,0.16427002789288278,0.0,0.0,0.0
220.7,220.7,110.35,4.3,0.0,352.1,51.22308888,657.0,0.0,0.0,4245.0,0.5,51.325581395348834,35332.243791844594,4446.885203981626,106.04999999999998,6.475952664937594,1.0,0.865137148986753,21.501017758835715,12.14236793640928,0.16336894788970688,0.0,0.0,0.0
425.2,425.2,212.6,7.9,0.0,276.2,51.22308888,1278.0,0.0,0.0,14469.0,0.5,53.82278481012658,131639.29811405833,15766.925746690134,204.7,11.912230356222551,1.0,0.6458317245285289,16.073072908591445,12.249470135696306,0.1572302588040891,0.0,0.0,0.0
426.1,426.1,213.05,8.2,0.0,276.2,51.22308888,1278.0,0.0,0.0,15077.0,0.5,51.963414634146346,131832.29400475,16379.733126531568,204.85000000000002,12.353484058675093,1.0,0.6699508193070701,16.656247483554115,12.231073041515277,0.15634604152457607,0.0,0.0,0.0
426.8,426.8,213.4,5.1,0.0,259.8,51.22308888,1278.0,0.0,0.0,12360.0,0.5,83.68627450980392,136310.21807141567,10344.790927704038,208.30000000000004,7.759573319009803,1.0,0.3849166416854341,9.67804679922586,12.126780965898423,0.16225163672945606,0.0,0.0,0.0
425.7,425.7,212.85,5.1,0.0,259.8,51.22308888,1278.0,0.0,0.0,13092.0,0.5,83.47058823529412,135591.33527847633,10317.535262490675,207.75,7.7592480036545055,1.0,0.3859378801158649,9.703261763414876,12.15848468122652,0.16262758836054136,0.0,0.0,0.0
626.3,626.3,313.15,11.2,0.0,269.1,51.22308888,1890.0,0.0,0.0,29463.0,0.5,55.919642857142854,286430.9481338467,32968.391218301476,301.95,16.904147466142035,1.0,0.6046802003602177,15.065097145682472,12.29076848512257,0.15768724588940125,0.0,0.0,0.0
626.0,626.0,313.0,11.2,0.0,269.1,51.22308888,1890.0,0.0,0.0,29294.0,0.5,55.892857142857146,286146.437649156,32952.06696961754,301.8,16.903951476318582,1.0,0.6049817193155506,15.072410014172732,12.296756490119161,0.15775497883507392,0.0,0.0,0.0
625.6,625.6,312.8,7.2,0.0,276.0,51.22308888,1890.0,0.0,0.0,23663.0,0.5,86.88888888888889,293397.6104847597,21424.601541744516,305.6,10.961246014552046,1.0,0.3934590139150865,9.899554646650406,12.229707153102403,0.1657111784639538,0.0,0.0,0.0
632.1,632.1,316.05,7.0,0.0,276.0,51.22308888,1890.0,0.0,0.0,26002.0,0.5,90.3,300059.49122438463,21062.93302568714,309.05,10.66306247024579,1.0,0.37822897550280016,9.52274791065471,12.098752456667773,0.16461222106040582,0.0,0.0,0.0
127.0,127.0,63.5,4.2,0.0,349.0,74.65266338,480.0,0.0,0.0,2205.0,0.5,30.238095238095237,11047.37915042197,2435.2121729845285,59.3,6.210625929051275,1.0,1.0305229472577944,36.55157587249402,15.59680101479056,0.21239856552319286,0.0,0.0,0.0
127.0,127.0,63.5,4.2,0.0,349.0,74.65266338,480.0,0.0,0.0,2245.0,0.5,30.238095238095237,11047.37915042197,2435.2121729845285,59.3,6.210625929051275,1.0,1.0305229472577944,36.55157587249402,15.59680101479056,0.21239856552319286,0.0,0.0,0.0
127.0,127.0,63.5,4.2,0.0,349.0,74.65266338,480.0,0.0,0.0,2254.0,0.5,30.238095238095237,11047.37915042197,2435.2121729845285,59.3,6.210625929051275,1.0,1.0305229472577944,36.55157587249402,15.59680101479056,0.21239856552319286,0.0,0.0,0.0
133.0,133.0,66.5,5.8,0.0,427.0,74.65266338,480.0,0.0,0.0,3112.0,0.5,22.931034482758623,11575.166716225058,3449.778603887594,60.7,8.456262440669363,1.0,1.7046944131500257,59.486393116405566,15.012722470019243,0.2108323208579102,0.0,0.0,0.0
133.0,133.0,66.5,5.8,0.0,427.0,74.65266338,480.0,0.0,0.0,3187.0,0.5,22.931034482758623,11575.166716225058,3449.778603887594,60.7,8.456262440669363,1.0,1.7046944131500257,59.486393116405566,15.012722470019243,0.2108323208579102,0.0,0.0,0.0
133.0,133.0,66.5,5.8,0.0,427.0,74.65266338,480.0,0.0,0.0,3193.0,0.5,22.931034482758623,11575.166716225058,3449.778603887594,60.7,8.456262440669363,1.0,1.7046944131500257,59.486393116405566,15.012722470019243,0.2108323208579102,0.0,0.0,0.0
203.0,203.0,101.5,9.6,0.0,352.0,74.65266338,800.0,0.0,0.0,5988.0,0.5,21.145833333333336,26532.666331084496,8651.673415639047,91.9,13.927799656949276,1.0,1.5375051481997808,53.34695842487644,16.435679531278975,0.2158301630581131,0.0,0.0,0.0
203.0,203.0,101.5,9.6,0.0,352.0,74.65266338,800.0,0.0,0.0,5906.0,0.5,21.145833333333336,26532.666331084496,8651.673415639047,91.9,13.927799656949276,1.0,1.5375051481997808,53.34695842487644,16.435679531278975,0.2158301630581131,0.0,0.0,0.0
203.0,203.0,101.5,9.6,0.0,352.0,74.65266338,800.0,0.0,0.0,6010.0,0.5,21.145833333333336,26532.666331084496,8651.673415639047,91.9,13.927799656949276,1.0,1.5375051481997808,53.34695842487644,16.435679531278975,0.2158301630581131,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,26.75690091,420.0,0.0,0.0,1275.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.9897931599297345,38.06295209023589,12.370721552375558,0.15169867955709435,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,26.75690091,420.0,0.0,0.0,1294.5,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.9897931599297345,38.06295209023589,12.370721552375558,0.15169867955709435,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,37.26854056,420.0,0.0,0.0,1406.4,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.1465181657125694,38.06295209023589,12.370721552375558,0.15635590066783828,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,37.26854056,420.0,0.0,0.0,1405.0,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.1465181657125694,38.06295209023589,12.370721552375558,0.15635590066783828,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,49.69138741,420.0,0.0,0.0,1524.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.6098886243924195,38.06295209023589,12.370721552375558,0.16175670962405012,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,374.2,49.69138741,420.0,0.0,0.0,1530.4,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.6098886243924195,38.06295209023589,12.370721552375558,0.16175670962405012,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,26.75690091,420.0,0.0,0.0,1646.7,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,3.6984907903032442,47.08535682140618,12.370721552375558,0.16462121388753512,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,26.75690091,420.0,0.0,0.0,1662.3,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,3.6984907903032442,47.08535682140618,12.370721552375558,0.16462121388753512,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,37.26854056,420.0,0.0,0.0,1763.9,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.6553267207598834,47.08535682140618,12.370721552375558,0.1685241923594398,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,37.26854056,420.0,0.0,0.0,1753.8,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,2.6553267207598834,47.08535682140618,12.370721552375558,0.1685241923594398,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,49.69138741,420.0,0.0,0.0,1865.2,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.9914950407035032,47.08535682140618,12.370721552375558,0.17317909290018313,0.0,0.0,0.0
140.0,140.0,70.0,4.5,0.0,462.9,49.69138741,420.0,0.0,0.0,1871.6,0.5,31.11111111111111,13478.21788206361,2881.4138794736236,65.5,6.662542388857432,1.0,1.9914950407035032,47.08535682140618,12.370721552375558,0.17317909290018313,0.0,0.0,0.0
216.3,216.3,108.15,8.2,0.0,381.1,39.17974776,648.9,0.0,0.0,3788.4,0.5,26.37804878048781,31384.51846334367,8021.523464061304,99.95,12.04702103567736,1.0,2.4861006190705535,45.93416424909097,12.426853929062675,0.15751686452765531,0.0,0.0,0.0
216.3,216.3,108.15,8.2,0.0,381.1,39.17974776,648.9,0.0,0.0,3800.3,0.5,26.37804878048781,31384.51846334367,8021.523464061304,99.95,12.04702103567736,1.0,2.4861006190705535,45.93416424909097,12.426853929062675,0.15751686452765531,0.0,0.0,0.0
